id,user_id,snapshot_date,weekly_distance_7d,weekly_duration_7d,weekly_runs,avg_pace_7d,avg_pace_28d,pace_std_7d,avg_hr_7d,hr_std_7d,max_hr_7d,training_load_7d,previous_week_play,previous_week_adherence,pace_trend,acwr,hr_trend,plan_category,target_weekly_distance,created_at,adherance,days_since_last_run
16,6b2d5d63,2023-04-16,29.54753640514725,142.51537445081811,5,359.0480930343075,344.2496695369936,19.102001636866675,154.1430047625378,9.789310694042538,173.4018193835998,45.54546044819872,Maintain,1.0,0.042987473356814986,0.8299937962907527,0.00947665841823575,Maintain,29.54753640514725,2023-04-16,1.0,4
17,6b2d5d63,2023-04-23,42.136712126743305,209.6089975747153,6,341.24682864747115,337.5466137658571,16.162557845848433,142.7373617736379,7.767519394017034,162.35827365142373,60.14483122786594,Increase,0.6445193414925555,0.01096208562228605,1.1836252329718377,-0.015435614989865173,Maintain,42.136712126743305,2023-04-23,0.6445193414925555,4
18,6b2d5d63,2023-04-30,43.703198480705765,234.63323951278096,6,355.1184072115816,376.99378448407555,12.38776540728296,148.76867569604485,3.561943902384356,174.60545742496743,65.01666961655997,Increase,1.0,-0.058025830060914385,1.2276280201394496,0.007935485625422577,Maintain,43.703198480705765,2023-04-30,1.0,0
19,6b2d5d63,2023-05-07,35.49661584036529,179.5816633955653,4,358.4232681536103,363.272303058403,13.584387037562575,138.57870057653713,9.842652669728366,154.70889441662905,49.19074898022346,Recovery,1.0,-0.013348209769829639,0.9971041420457275,-0.006842834252107625,Maintain,35.49661584036529,2023-05-07,1.0,2
20,6b2d5d63,2023-05-14,37.5051251521945,238.9942671183242,3,336.87820589621265,341.9591063034285,10.379701719442458,142.8988441950827,4.03330919255791,162.32820302136676,53.59439035640519,Maintain,0.9808670736490679,-0.014858210568334541,1.053523406438953,0.021323970881954764,Maintain,37.5051251521945,2023-05-14,0.9808670736490679,2
21,6b2d5d63,2023-05-21,39.60266248110059,201.69716344716548,3,382.24815273518186,384.6837456941487,18.698608288347067,149.58588600018567,6.090739190887502,172.10863042049365,59.23999355201743,Recovery,0.7666082653338073,-0.006331416354938205,1.1124434783735138,-0.0025546965692777165,Maintain,39.60266248110059,2023-05-21,0.7666082653338073,2
22,6b2d5d63,2023-05-28,25.34195928776756,118.80218978141946,4,333.05276167878486,351.5700302121729,9.298118781924266,138.9635225823264,6.726666084552086,154.42102633141212,35.21607931766083,Maintain,0.7792102201315849,-0.05267021344854927,0.7118586370888024,0.021779011939347323,Increase,30.41035114532107,2023-05-28,0.7792102201315849,3
23,6b2d5d63,2023-06-04,44.200524453989985,222.90703862495144,5,347.90012056758803,342.0571875138509,5.775225817529115,149.382141493195,6.250837052545184,172.4916683173466,66.02768998059358,Increase,0.8339208287258311,0.017081743249439875,1.2415979656164693,-0.009724345715062482,Maintain,44.200524453989985,2023-06-04,0.8339208287258311,2
24,6b2d5d63,2023-06-11,28.546330108510546,129.90582686836507,6,353.843240954889,352.7575018963431,15.327498511480496,144.33232345692207,2.465548764067549,173.06052937131926,41.20158150729617,Increase,0.8976650548655678,0.0030778624202438946,0.8018697928672068,-0.03224454614349047,Maintain,28.546330108510546,2023-06-11,0.8976650548655678,0
25,6b2d5d63,2023-06-18,24.377931848844543,156.25597479347076,6,369.3322167827141,358.71756265362694,8.715964842517362,157.51842753404435,4.847781429210093,183.8861191910099,38.39973491362091,Recovery,0.7479993498823087,0.029590561584341896,0.6847789921807153,-0.005268116897345462,Increase,29.25351821861345,2023-06-18,0.7479993498823087,0
26,6b2d5d63,2023-06-25,41.821577445652885,217.16308447384722,6,364.56273708255753,377.6220275140106,14.526404763014657,141.14914165548197,2.362432078176356,161.76833087487904,59.030797591321694,Maintain,0.8502720416792015,-0.034582967835393386,1.174773062465482,0.015118705635833047,Maintain,41.821577445652885,2023-06-25,0.8502720416792015,4
27,6b2d5d63,2023-07-02,44.25606769396837,282.69816611727623,3,378.73141015750934,379.2898268374295,19.103453621374364,146.37328056097633,6.603793423007032,167.19582945407416,64.77905813094792,Recovery,1.0,-0.0014722690681589939,1.2431581818042365,-0.03904175599045004,Maintain,44.25606769396837,2023-07-02,1.0,4
28,6b2d5d63,2023-07-09,45.71907814419474,265.3064180375145,4,362.2676397485035,364.51557469038374,6.067829726903435,145.18635094618216,4.55180504235009,172.85948061072398,66.37786124378984,Maintain,0.6642653723277475,-0.00616691054638649,1.2842543185835078,-0.01649302655302145,Maintain,45.71907814419474,2023-07-09,0.6642653723277475,3
29,6b2d5d63,2023-07-16,26.317426651287434,167.7287579998465,5,375.46136260167816,379.0505519940942,13.21957824872131,147.9061901269461,5.387767538464948,171.43399438319545,38.92510309937277,Increase,0.8468647609053778,-0.00946889372284027,0.7392596308333961,0.00234654766617564,Increase,31.58091198154492,2023-07-16,0.8468647609053778,1
30,6b2d5d63,2023-07-23,39.979725632296564,249.24293344023963,6,332.6524981893763,338.76832407198197,16.098631406710616,142.74402948156464,3.9058892192318355,163.40996277420908,57.06867134321406,Recovery,1.0,-0.018053121995273064,1.1230352269379722,0.000420076832655181,Maintain,39.979725632296564,2023-07-23,1.0,4
31,6b2d5d63,2023-07-30,33.47062338649446,151.34329114140738,2,368.3739082429103,365.0835835176318,19.352013276896844,153.2199662681006,7.414159235394426,175.45778051274021,51.2836778625098,Maintain,0.7272668975149791,0.009012524456936122,0.940193774122406,0.041847745513709206,Maintain,33.47062338649446,2023-07-30,0.7272668975149791,2
32,6b2d5d63,2023-08-06,45.599145964063,224.59657750995888,6,387.71236539860075,392.705323935018,6.368091545730356,151.44157609160652,5.955362437620652,167.3049574918562,69.05606533228918,Increase,1.0,-0.012714262405170327,1.2808854094426554,0.008091657902350497,Maintain,45.599145964063,2023-08-06,1.0,3
33,6b2d5d63,2023-08-13,43.511601534584315,271.2398982822021,6,363.00525107528057,358.96171288494565,18.37845363165165,141.51592112319233,3.172838573536204,164.2158136535782,61.575843707120086,Maintain,1.0,0.01126453893323979,1.2222460392362515,-0.009547634611506416,Maintain,43.511601534584315,2023-08-13,1.0,0
34,6b2d5d63,2023-08-20,20.084595734022088,118.8277468425494,4,371.6064568575055,374.0937173822896,11.363330138704644,155.6766296300329,9.250835080757888,172.34459186462516,31.26702171354295,Increase,0.7638697826788481,-0.006648763155362777,0.5641786723492141,-0.029839486509176987,Increase,24.101514880826503,2023-08-20,0.7638697826788481,1
35,6b2d5d63,2023-08-27,43.18194979430167,265.3781574063079,2,367.0893793914675,358.2556050830904,11.003343393080373,152.10770775177312,5.821719127041821,168.35107757717344,65.68307399463377,Recovery,0.8836138722715625,0.02465774207867108,1.2129860828182477,0.0002518480156358972,Maintain,43.18194979430167,2023-08-27,0.8836138722715625,4
36,6b2d5d63,2023-09-03,43.107453449825826,200.48712297857807,2,339.56946540329295,333.95495786307214,19.93747062544056,143.4642932722803,7.5754004469105185,164.22732074296857,61.84380343946983,Increase,1.0,0.01681217004876109,1.210893471680944,-0.01616596570710303,Maintain,43.107453449825826,2023-09-03,1.0,1
37,6b2d5d63,2023-09-10,34.19597487969549,178.04833478515638,3,335.23841824412347,328.8525364998712,8.89924794281394,141.61062442624325,5.625926774630648,157.09536369288801,48.425133555778075,Recovery,0.9925635757279075,0.019418678694773542,0.960568983453977,-0.011538073113248061,Maintain,34.19597487969549,2023-09-10,0.9925635757279075,3
38,6b2d5d63,2023-09-17,29.8476884091396,138.86340821499616,3,349.5109632241888,362.9884429410338,18.787648277533393,139.64827199316423,2.661987360282449,167.79819428205113,41.681781093267425,Increase,1.0,-0.037129225403560166,0.8384251016233518,-0.009383513042094097,Maintain,29.8476884091396,2023-09-17,1.0,0
39,6b2d5d63,2023-09-24,47.81376824021356,252.74256994960982,4,345.3974961819917,347.60257744509096,12.030397396924554,149.69346372013842,5.318556018701321,168.794569799099,71.57408581389517,Increase,0.8889083963499541,-0.006343685018985756,1.3430944114091294,0.006046965806632854,Recovery,38.251014592170854,2023-09-24,0.8889083963499541,4
40,6b2d5d63,2023-10-01,35.64637507938829,215.23191552295486,6,356.2689964833636,351.11479504202003,8.616272484944478,155.0797004718261,3.6403626280521992,173.85133706450307,55.28029170217903,Recovery,0.6447114826687215,0.014679533628671856,1.0013108968026034,0.010709836199504092,Maintain,35.64637507938829,2023-10-01,0.6447114826687215,0
41,6b2d5d63,2023-10-08,5.0,30.813714900625012,3,351.54034164764977,352.90012487090826,13.414069573030794,154.0660744774274,9.013228821266761,175.11831747061336,7.703303723871371,Increase,1.0,-0.0038531673054972744,0.14045059204092658,0.017556503369602273,Increase,6.0,2023-10-08,1.0,2
42,6b2d5d63,2023-10-15,37.67753499686279,243.4317447614576,3,367.60407141100393,353.7570865808794,11.562123830355937,155.5215425051942,9.233269555949988,175.74537451054368,58.596683605055375,Maintain,0.9799105774064197,0.03914263588033793,1.058366419390422,-0.0020715219980324702,Maintain,37.67753499686279,2023-10-15,0.9799105774064197,1
43,6b2d5d63,2023-10-22,20.439727796442497,110.74799484223891,3,354.7310720934432,342.54578512966907,8.136961866177712,154.32942458149805,6.637199475773907,174.45287273834623,31.54451429427422,Increase,0.6848122142729332,0.03557272485242059,0.5741543740331465,0.009753465498465876,Maintain,20.439727796442497,2023-10-22,0.6848122142729332,0
44,6b2d5d63,2023-10-29,35.04186716937888,204.47334146449455,3,369.89142238441104,358.9661040925418,17.32685955266674,150.8203828437378,4.760661022579094,171.03467106097804,52.850278220451294,Maintain,0.6348866696151214,0.030435515128895536,0.9843301980317545,-0.003830656478265857,Maintain,35.04186716937888,2023-10-29,0.6348866696151214,1
45,6b2d5d63,2023-11-05,32.26524820158161,165.94551234662114,3,343.2841327971138,347.4008447226381,6.226385479233079,154.32302390816426,8.988628992854217,183.13610991614146,49.792706696155335,Recovery,0.8772260466440964,-0.011850034299171253,0.9063346424519159,-0.015504635873353751,Maintain,32.26524820158161,2023-11-05,0.8772260466440964,3
46,6b2d5d63,2023-11-12,30.728956144850706,168.05807377804226,3,337.1434772900381,338.6802003350993,15.807740920871973,156.2854121578892,2.4987309000899316,173.5014985364826,48.024875762796945,Increase,0.9364835444583649,-0.00453738672511921,0.8631800166687902,0.006225003090870722,Maintain,30.728956144850706,2023-11-12,0.9364835444583649,2
47,6b2d5d63,2023-11-19,26.946587793167936,145.37211831397028,4,356.75652435415554,349.7865493052361,16.06107809140729,147.166101408794,3.4582710278076645,170.62557778907654,39.656242717903226,Recovery,0.753014067363621,0.01992636670210316,0.7569328418066484,-0.0216309600722879,Increase,32.33590535180152,2023-11-19,0.753014067363621,3
48,6b2d5d63,2023-11-26,29.347053137494488,159.88098123220055,3,337.6653858423161,337.6016047117831,6.303804321311356,155.69956923973527,6.296852334548382,179.50218601004846,45.69323531963513,Recovery,0.548864796795584,0.00018892425167057588,0.8243621975635266,0.021349123444695035,Recovery,23.47764250999559,2023-11-26,0.548864796795584,4
49,6b2d5d63,2023-12-03,48.021618367311035,270.9166784912022,4,335.91954822671397,336.1410756796437,8.558401876039916,148.9366759379709,2.81425978096323,166.2295630257359,71.52180212789115,Increase,1.0,-0.0006590311894546057,1.348932946090454,-0.0008261686116154553,Recovery,38.41729469384883,2023-12-03,1.0,0
50,6b2d5d63,2023-12-10,36.03154546548348,191.71641845581198,5,343.1000358307269,349.4799094665534,5.0795000959640815,149.02586884671243,9.80053730356114,171.3871005355942,53.69632368883497,Maintain,0.9292474914445564,-0.018255337325584108,1.0121303785553437,0.00415006970318272,Maintain,36.03154546548348,2023-12-10,0.9292474914445564,2
51,6b2d5d63,2023-12-17,20.742122011960113,125.26138166903695,3,363.7146904625915,357.60861721025134,12.614155680266826,139.27543804196253,3.939277859320642,155.9979904130506,28.88868129135578,Maintain,0.8179791044638999,0.017074737460115934,0.5826486633529867,0.0027701592477688444,Increase,24.890546414352134,2023-12-17,0.8179791044638999,2
52,6b2d5d63,2023-12-24,33.837850638884454,192.46178297922447,3,362.7167089917541,379.2530610057651,13.23382969833466,138.57515209343137,3.6138436986418867,163.84372531162887,46.89085298798227,Recovery,0.8392488945163844,-0.04360242200855866,0.9505092311247535,-0.020476370389781087,Maintain,33.837850638884454,2023-12-24,0.8392488945163844,2
53,4fe9e756,2023-01-01,35.638420443197866,173.2906124148338,4,354.9985317694891,356.46662635419096,5.721419659461315,152.53127331080654,8.252115854011318,179.9503866184689,54.35973648986849,Recovery,0.7768590663891259,-0.004118462925174799,1.0424322906061998,-0.008651163756392419,Maintain,35.638420443197866,2023-01-01,0.7768590663891259,4
54,4fe9e756,2023-01-08,29.283916119839596,168.89548777970157,5,343.44645886374605,350.0084247796361,15.244730951256987,142.22909941655521,5.615588810392314,167.9358362393851,41.6502501711473,Increase,0.9561886550454511,-0.01874802276551319,0.8565615248683294,0.04416901051732363,Maintain,29.283916119839596,2023-01-08,0.9561886550454511,0
55,4fe9e756,2023-01-15,36.98198287132551,194.81304006751748,6,350.3711150501714,352.2560315150399,6.753470610625461,154.61981116412804,9.5186569889078,179.0354319601993,57.18147208039369,Maintain,0.9007744611241622,-0.005350984216683444,1.0817318118001267,-0.008305758278016025,Maintain,36.98198287132551,2023-01-15,0.9007744611241622,4
56,4fe9e756,2023-01-22,48.76733510579851,275.35508703990945,6,353.17266921842764,349.4977820221057,8.727337097216985,146.51626334736926,7.951570340581416,162.01924986840595,71.45207713110581,Maintain,0.8422361522942049,0.01051476543015518,1.4264561731102374,0.036818861398744164,Recovery,39.01386808463881,2023-01-22,0.8422361522942049,1
57,4fe9e756,2023-01-29,43.055544925889436,203.27657160791068,5,346.00737699948314,364.06496324822825,12.534325211937952,146.09729464837858,6.318885096902694,168.3926568783127,62.9029863328417,Recovery,0.980440888015849,-0.04959990131330769,1.259384949227164,0.02711275717609902,Maintain,43.055544925889436,2023-01-29,0.980440888015849,2
58,4fe9e756,2023-02-05,48.77023349286998,277.89565469646647,5,361.41285893407377,347.18309694283954,11.930087054661989,158.24570675213914,9.578266716894522,175.54597779888036,77.17680067546057,Recovery,0.9801773554994773,0.040986332907725125,1.426540951622764,-0.018730280349934732,Recovery,39.01618679429598,2023-02-05,0.9801773554994773,2
59,4fe9e756,2023-02-12,35.12274525961933,206.988932512151,6,364.5441223407847,358.2203266972222,13.644325402502197,153.1228269803732,6.853720371062847,174.484787049909,53.78094045464413,Recovery,0.7558871673433785,0.017653369092333927,1.027348668601029,-0.009907784858624938,Maintain,35.12274525961933,2023-02-12,0.7558871673433785,3
60,4fe9e756,2023-02-19,34.66403206730683,196.98012563342684,6,370.0704957593686,381.2478111797591,8.083697125634561,147.31348877318447,8.302319109715938,171.36931174913656,51.06479498780511,Increase,0.9778369733545402,-0.029317716961581048,1.0139311984144437,-0.04641474747956261,Maintain,34.66403206730683,2023-02-19,0.9778369733545402,2
61,4fe9e756,2023-02-26,33.62812373335543,183.6658475896036,4,365.7688833985464,353.7467632575016,11.7865927419904,149.4618093702341,3.126856163038399,167.10761416782745,50.261202189134146,Increase,1.0,0.03398510287511406,0.9836306327892037,-0.013964320566307049,Maintain,33.62812373335543,2023-02-26,1.0,2
62,4fe9e756,2023-03-05,25.49387556772946,163.72525422559164,2,361.40766261202623,370.26625378197514,13.026045784004879,151.64526848079944,3.4757029713508487,171.1392071572966,38.660256050844275,Recovery,0.6455944594690031,-0.023924921808200043,0.7457019355516924,-0.03822507359788048,Maintain,25.49387556772946,2023-03-05,0.6455944594690031,2
63,4fe9e756,2023-03-12,30.358494175751936,174.5598835166321,6,321.79615186735174,342.3555665848744,5.985629591425285,145.2299629216931,8.204220933560084,167.0292954429135,44.089629835028894,Maintain,0.6197982277025866,-0.06005281270174911,0.8879931890759293,0.05592065416670554,Maintain,30.358494175751936,2023-03-12,0.6197982277025866,2
64,4fe9e756,2023-03-19,31.258824812015167,194.54152315961872,4,348.0860099923675,336.82591643462496,14.659993148585237,146.87640175673883,5.269873368784771,162.257197091644,45.91183711533056,Maintain,0.8114774458111401,0.03343000941534746,0.914328074735598,0.020485731635587805,Maintain,31.258824812015167,2023-03-19,0.8114774458111401,0
65,4fe9e756,2023-03-26,28.166691894293752,164.6001053142361,6,342.7328957330861,329.064869496538,13.541652766452504,155.8172102094011,9.099683860108023,179.1680339811516,43.88855351796604,Maintain,1.0,0.04153596297732987,0.8238824500363588,0.008406491743690413,Maintain,28.166691894293752,2023-03-26,1.0,3
66,4fe9e756,2023-04-02,19.715512521158253,92.1473487865231,3,340.1496297044972,326.79139632795,18.390075666154623,159.58891986600682,8.539548493907528,179.71618014147495,31.463773478563787,Maintain,0.7812232228710285,0.04087694329364053,0.5766834394544242,0.021770805552450888,Increase,23.658615025389903,2023-04-02,0.7812232228710285,3
67,4fe9e756,2023-04-09,30.123424265574048,182.17650050256756,2,368.8929271582566,354.86517182825133,19.22679960443235,148.04087401989867,8.108846353278086,165.14257165639546,44.59498056747806,Maintain,0.8926708883754311,0.039529817078793154,0.8811173381860198,0.0007710303070178367,Maintain,30.123424265574048,2023-04-09,0.8926708883754311,0
68,4fe9e756,2023-04-16,53.66177259912121,321.07844897791693,3,311.897559550274,301.1120761734283,7.090341111092362,154.48180566480679,8.679441894394394,184.24783837536006,82.89767526286496,Maintain,0.8945960468274733,0.03581883368448404,1.569619636135352,0.012455996629278437,Recovery,42.929418079296966,2023-04-16,0.8945960468274733,4
69,4fe9e756,2023-04-23,35.86163204300928,181.03347916104232,2,338.9820313180789,338.43018603531254,15.803038724484436,137.87440804638075,2.852629841029395,154.97468612628748,49.444012895070244,Increase,1.0,0.001630603018103031,1.048961283092052,0.03140989270522278,Maintain,35.86163204300928,2023-04-23,1.0,0
70,4fe9e756,2023-04-30,57.78381759308975,356.88521893649,6,350.4223400787855,353.49125170931967,5.704489501625826,138.91687814727098,3.3302669500486353,164.98738239366654,80.27147547463382,Increase,0.8720811744054404,-0.008681718757378937,1.6901904344930718,-0.004450829443422801,Recovery,46.2270540744718,2023-04-30,0.8720811744054404,4
71,4fe9e756,2023-05-07,21.162089864350197,110.28296036583347,2,341.6810372710486,347.66531507874237,19.239601955866483,158.27034334751465,5.173194984416434,187.58164739560914,33.49331228781666,Maintain,0.7212463329728179,-0.017212754761971046,0.6189961714624564,0.014006197588179828,Increase,25.394507837220235,2023-05-07,0.7212463329728179,3
72,4fe9e756,2023-05-14,23.658284121306792,146.28057414612417,2,355.83602463924456,376.3167009453949,10.013658362254413,150.28518569606996,8.167297629966576,166.88415949307654,35.55489622420975,Recovery,0.6931130996714352,-0.05442404297948552,0.6920104483220235,-0.03561113366420965,Maintain,23.658284121306792,2023-05-14,0.6931130996714352,4
73,4fe9e756,2023-05-21,28.82910567199838,143.93807603208364,4,380.8443513522583,378.38206641881976,17.11145377725142,147.4709930848122,9.696790286112941,174.32119646669003,42.514568431965934,Recovery,0.6520978166293891,0.0065074038966558626,0.8432582108875539,-0.004524904380173523,Maintain,28.82910567199838,2023-05-21,0.6520978166293891,2
74,4fe9e756,2023-05-28,41.168026798531415,239.4977431837385,2,362.93755237795335,365.073955460741,15.39762817185387,154.4377492319447,2.41276645326968,179.4865112001953,63.578973990855744,Maintain,0.6623505503527229,-0.005851973417526851,1.2041745942059976,0.05211954933919037,Maintain,41.168026798531415,2023-05-28,0.6623505503527229,4
75,4fe9e756,2023-06-04,27.18555213776112,128.60299541825412,4,362.8932542197725,362.57681298891924,17.930639764839704,154.17298868155635,8.756395188280564,173.95949578020517,41.912778220369056,Maintain,1.0,0.0008727563912447429,0.7951838783519808,0.025948122297252484,Increase,32.62266256531334,2023-06-04,1.0,2
76,4fe9e756,2023-06-11,26.873500365608685,168.49675896042203,4,394.7857980863531,404.83184709094127,5.9803451119841355,146.2924486835957,4.522322702644883,169.38481806922576,39.313901731843984,Recovery,1.0,-0.02481536241967499,0.7860562896545228,0.016721221023190472,Increase,32.24820043873042,2023-06-11,1.0,0
77,4fe9e756,2023-06-18,36.4702169027122,181.10814120981877,4,367.0020849166559,367.6603568308593,19.086015477693444,156.09288707001997,8.390265886189322,186.06189872802003,56.92741448414189,Recovery,0.7724067324849442,-0.0017904348455665346,1.0667625352642554,0.028186948803711597,Maintain,36.4702169027122,2023-06-18,0.7724067324849442,4
78,4fe9e756,2023-06-25,56.39017691528688,284.39674884711013,2,343.90205882125395,340.3380386500478,11.320355034156051,158.03240758028173,7.900658412711132,176.61406476680625,89.1147542180081,Increase,0.5707976644484765,0.010472000677158666,1.6494261125624878,-0.005994771532184057,Recovery,45.11214153222951,2023-06-25,0.5707976644484765,1
79,4fe9e756,2023-07-02,25.6054251154427,117.38004104970014,2,342.1406595057424,340.1801025592117,6.8665633594528455,146.34969896921083,9.651325580475401,173.31953880136157,37.4734625762371,Recovery,0.8251415420280077,0.0057632910678232065,0.748964786404584,-0.01651169686034922,Increase,30.72651013853124,2023-07-02,0.8251415420280077,2
80,4fe9e756,2023-07-09,33.35785061287378,176.9020348294599,6,354.47240627911793,363.809229594187,12.69032766524763,158.8710279836318,3.8453584937420695,176.51894846371442,52.9959601819168,Maintain,0.9202845240057284,-0.02566406389822457,0.9757250796089774,0.010163795549842604,Maintain,33.35785061287378,2023-07-09,0.9202845240057284,0
81,4fe9e756,2023-07-16,55.569615843438456,308.4148689124911,4,360.70193482293695,372.0659688068558,15.440309270806884,147.91175372594583,3.2311672507188405,175.1492506008051,82.19399333280086,Maintain,1.0,-0.030543062082138573,1.6254245056710552,0.013671714904021658,Recovery,44.455692674750765,2023-07-16,1.0,0
82,4fe9e756,2023-07-23,47.41418669934892,222.0393881248904,2,380.5957880787372,368.6451509490233,12.150152424955525,147.18520459102325,2.355013308265894,174.96810759122837,69.78666769860644,Maintain,0.9315248654184013,0.03241772500994181,1.386876259766053,0.021672193078109418,Recovery,37.931349359479135,2023-07-23,0.9315248654184013,4
83,4fe9e756,2023-07-30,26.44392229598989,132.3597163496623,4,368.2803772527463,368.01536146975593,6.215693238614719,159.73827451228215,3.7614656155984907,184.98715596717608,42.241065188982915,Recovery,0.8564907542116436,0.0007201215240906186,0.7734910287496338,0.020609468408716594,Increase,31.732706755187866,2023-07-30,0.8564907542116436,2
84,4fe9e756,2023-08-06,30.00454576444625,175.7075892969925,4,369.32003613834047,372.5953434812935,12.818904682706224,153.9553515454471,8.945286432412376,172.6346345292771,46.19360391126777,Increase,0.9108426389710568,-0.008790521406818106,0.8776401136992613,0.014300140276022815,Maintain,30.00454576444625,2023-08-06,0.9108426389710568,2
85,4fe9e756,2023-08-13,36.90401594844244,180.0341412120204,6,344.2148747615681,341.25228781278975,16.152623844374116,146.5976902582969,3.2860791683864656,173.86719562008284,54.100434992970136,Maintain,0.7283836120160523,0.008681515273543453,1.0794512607262636,0.017245260495937578,Maintain,36.90401594844244,2023-08-13,0.7283836120160523,1
